,API,Formation,MD,SS
6048,490251090600,F3WC,3140.74,1927.26
6049,490251090600,F3WCbase,3151.21,1916.79
6050,490251090600,MWRY,3406,1662
6051,490251090600,DKOT,3802.91,1265.09
6052,490251090600,LKOT,3889.13,1178.87
6053,490251090600,MRSN,3930.26,1137.74
6054,490251090600,SHNNu,258.34,4809.66
6055,490251090600,SHNNl,356,4712
6056,490251090600,SHNNbs,428.1,4639.9
6057,490251090600,NBRRws,1798.45,3269.55
6058,490251090600,NBRRsg,2037.62,3030.38
6059,490251090600,B1,2728.59,2339.41
6060,490251090600,F1WC,2511.92,2556.08
6061,490251090600,CRLL,2265.15,2802.85
6062,490251090600,F1WCbase,2619.24,2448.76
6063,490251058300,F2WCbase,2943.96,2098.04
6064,490251058300,F2WC,2879.74,2162.26
6065,490251058300,StAM,1651.84,3390.16
6066,490251058300,StFT,1007.08,4034.92
6067,490251058300,NBRRws,1785.04,3256.96
6068,490251058300,NBRRsg,2007.44,3034.56
6069,490251058300,SHNNbs,374.94,4667.06
6070,490251058300,SHNNl,302.75,4739.25
6071,490251058300,SHNNu,212.32,4829.68
6072,490251058300,F1WC,2494.4,2547.6
6073,490251058300,F1WCbase,2599.17,2442.83
6074,490251058300,CRLL,2242.49,2799.51
6075,490251058300,F2WCbase,2933.48,2108.52
6076,490251058300,B1,2701.94,2340.06
6077,490251058300,StBR,624.51,4417.49
6078,490251058300,StGD,1547.2,3494.8
6079,490250633900,SHNNu,995.26,4261.74
6080,490250633900,SHNNl,1085.68,4171.32
6081,490250633900,SHNNbs,1156.66,4100.34
6082,490250633900,SSXbase,636.98,4620.02
6083,490250633900,SSXS,593.88,4663.12
6084,490251030900,SHNNu,297.73,4843.27
6085,490251030900,SHNNl,387.65,4753.35
6086,490251030900,SHNNbs,461.03,4679.97
6087,490250653000,SHNNu,611.18,4476.82
6088,490250653000,SHNNl,707.67,4380.33
6089,490250653000,SSXS,193.07,4894.93
6090,490250653000,SSXbase,240.62,4847.38
6091,490251029200,SHNNu,280.41,4903.59
6092,490251029200,SHNNl,364.92,4819.08
6093,490251030100,SSXS,190.74,5073.26
6094,490251030100,SSXbase,236.86,5027.14
6095,490251030100,SHNNu,603.43,4660.57
6096,490251030100,SHNNl,670.99,4593.01
6097,490251030100,SHNNbs,748.55,4515.45
6098,490252280700,MNKT,5284.73,-86.73
6099,490252280700,B Sand,5425.95,-227.95
6100,490252280700,C1 Dolo,5487.2,-289.2
6101,490252280700,B Dolo,5406.9,-208.9
6102,490252280700,A Sand,5378.94,-180.94
6103,490252280700,OPCH,5307.8,-109.8
6104,490252280700,F2WC,2835.97,2362.03
6105,490252280700,F1WCBench1Base,2522.37,2675.63
6106,490252280700,SHNNu,282.37,4915.63
6107,490252280700,SHNNl,374.75,4823.25
6108,490252280700,DKOT,3724.95,1473.05
6109,490252280700,F2WCbase,2908.43,2289.57
6110,490252280700,B1,2661.61,2536.39
6111,490252280700,CRMT,4340.81,857.19
6112,490252280700,ALCV,4422.08,775.92
6113,490252280700,F1WC,2429.31,2768.69
6114,490252280700,F2WC,2908.43,2289.57
6115,490252280700,F1WCBench2Base,2594.6,2603.4
6116,490252280700,F1WCBench2Top,2539.04,2658.96
6117,490252280700,F1WCBench3Top,2604.32,2593.68
6118,490252280700,F1WCbase,2616.82,2581.18
6119,490252280700,MDDY,3581.86,1616.14
6120,490252280700,MWRY,3347.32,1850.68
6121,490252280700,RDPK,4446.12,751.88
6122,490252280700,THRM,3591.02,1606.98
6123,490251128700,SHNNu,285.52,4873.48
6124,490251128700,SHNNl,372.69,4786.31
6125,490251128700,SHNNbs,446.66,4712.34
6126,490251093100,SHNNu,302.42,4854.58
6127,490251093100,SHNNl,389.71,4767.29
6128,490251093100,SHNNbs,463.71,4693.29
6129,490251097000,SHNNl,335.35,4831.65
6130,490251097000,SHNNu,249.19,4917.81
6131,490251130200,SHNNl,379.6,4783.4
6132,490251130200,SHNNu,289.16,4873.84
6133,490251130200,SHNNbs,446.94,4716.06
6134,490251130300,SHNNu,291.1,4871.9
6135,490251130300,SHNNl,381.58,4781.42
6136,490251040700,SHNNu,309.05,4844.95
6137,490251040700,B1,2772.01,2381.99
6138,490251040700,SHNNbs,468.77,4685.23
6139,490251040700,F1WC,2539.82,2614.18
6140,490251040700,F2WCbase,3019.01,2134.99
6141,490251040700,SHNNl,391.74,4762.26
6142,490251040700,F2WC,2940.89,2213.11
6143,490251040700,F1WCbase,2723.72,2430.28
6144,490251129100,SHNNu,301.28,4849.72
6145,490251129100,SHNNl,389.8,4761.2
6146,490251129100,SHNNbs,465.27,4685.73
6147,490251129200,SHNNu,308.76,4854.24
6148,490251129200,SHNNl,397.19,4765.81
6149,490251129200,SHNNbs,469.77,4693.23
6150,490251130500,SHNNu,324.41,4833.59
6151,490251130500,SHNNl,411.49,4746.51
6152,490251130500,SHNNbs,486.61,4671.39
6153,490251130400,SHNNu,323.87,4834.13
6154,490251130400,SHNNl,411.21,4746.79
6155,490251129300,SHNNu,332.12,4837.88
6156,490251129300,SHNNl,422.06,4747.94
6157,490251069200,F2WCbase,2778.61,2283.39
6158,490251069200,F2WC,2736.99,2325.01
6159,490251069200,NBRRws,1627.41,3434.59
6160,490251069200,NBRRsg,1855.58,3206.42
6161,490251069200,CRLL,2079.87,2982.13
6162,490251069200,F1WC,2334.03,2727.97
6163,490251069200,SHNNbs,280.12,4781.88
6164,490251069200,B1,2555.36,2506.64
6165,490251069200,F1WCbase,2362.62,2699.38
6166,490251094300,SHNNu,299.73,4857.27
6167,490251094300,SHNNl,386.29,4770.71
6168,490251094300,F1WC,2528.61,2628.39
6169,490251094300,B1,2761.12,2395.88
6170,490251094300,F2WC,2927.38,2229.62
6171,490251094300,SHNNbs,460.22,4696.78
6172,490251094300,F2WCbase,3003.44,2153.56
6173,490251094300,F1WCbase,2710.5,2446.5
6174,490251094300,F3WC,3174.47,1982.53
6175,490251094300,MDDY,3689.5,1467.5
6176,490251094300,MWRY,3449.86,1707.14
6177,490251094300,THRM,3702.06,1454.94
6178,490250972800,SSXS,602.75,4663.25
6179,490250972800,SSXbase,649.04,4616.96
6180,490250972800,SHNNu,1014.75,4251.25
6181,490250972800,SHNNl,1105.02,4160.98
6182,490250972800,SHNNbs,1170.98,4095.02
6183,490250651700,SHNNu,570.27,4521.73
6184,490250651700,SHNNl,665.54,4426.46
6185,490250651700,SSXbase,199.25,4892.75
6186,490250651700,SSXS,146.17,4945.83
6191,490251065100,SHNNu,288.1,4900.9
6192,490251065100,SHNNl,375.14,4813.86
6193,490251072300,SHNNu,300.13,4854.87
6194,490251072300,SHNNl,388.43,4766.57
6195,490251072300,SHNNbs,460.62,4694.38
6196,490252268600,MNKT,5317.91,-126.91
6197,490252268600,OPCH,5339.56,-148.56
6198,490252268600,A Sand,5395.72,-204.72
6199,490252268600,C1 Dolo,5508.6,-317.6
6200,490252268600,B Sand,5446.81,-255.81
6201,490252268600,B Dolo,5415.92,-224.92
6202,490252268600,F2WC,2851.41,2339.59
6203,490252268600,F1WCBench1Base,2507.63,2683.37
6204,490252268600,SHNNu,279.74,4911.26
6205,490252268600,SHNNl,359.87,4831.13
6206,490252268600,F1WC,2438.56,2752.44
6207,490252268600,B1,2674.19,2516.81
6208,490252268600,F1WCBench2Base,2596.18,2594.82
6209,490252268600,F1WCBench2Top,2548.26,2642.74
6210,490252268600,F1WCBench3Top,2604.78,2586.22
6211,490252268600,F1WCbase,2629.7,2561.3
6212,490252268600,F2WCbase,2920.03,2270.97
6213,490252268600,C2 Sand,5514.72,-323.72
6214,490252268600,C3 Dolo,5520.03,-329.03
6215,490252268600,C3 Sand,5537.38,-346.38
6216,490252268600,C4 Dolo,5543.04,-352.04
6217,490252268600,C4 Sand,5558.97,-367.97
6218,490251123700,SHNNu,281.59,4894.41
6219,490251123700,SHNNl,368.1,4807.9
6220,490251123700,SHNNbs,442.95,4733.05
6221,490252248000,SHNNu,597,4511
6222,490252248000,SHNNl,658.01,4449.99
6223,490252248000,SHNNbs,728.34,4379.66
6224,490252248000,SSXbase,232.38,4875.62
6225,490252248000,SSXS,181.25,4926.75
6226,490252249300,SHNNu,293.01,4877.99
6227,490252249300,SHNNl,383.04,4787.96
6228,490252249300,SHNNbs,458.08,4712.92
6229,490251108100,SHNNu,283.28,4909.72
6230,490251108100,SHNNl,365.49,4827.51
6231,490252255600,SHNNbs,443.81,4705.19
6232,490252255600,SHNNu,283.9,4865.1
6233,490252255600,SHNNl,370.44,4778.56
6234,490252270000,SSXS,69.57,5046.43
6235,490252270000,SSXbase,120.6,4995.4
6236,490252270000,SHNNu,485.95,4630.05
6237,490252270000,SHNNl,582.9,4533.1
6238,490252270000,SHNNbs,648.22,4467.78
6239,490251129400,SHNNu,302.71,4862.29
6240,490251129400,SHNNl,390.19,4774.81
6241,490251129400,SHNNbs,462.89,4702.11
6242,490251123200,SHNNu,283.75,4880.25
6243,490251123200,SHNNl,370.45,4793.55
6244,490251123200,SHNNbs,445.21,4718.79
6245,490252255200,SHNNu,324.28,4846.72
6246,490252255200,SHNNl,410.87,4760.13
6247,490252255200,SHNNbs,484.2,4686.8
6248,490252255100,SHNNu,309.24,4850.76
6249,490252255100,SHNNl,397.49,4762.51
6250,490252255100,SHNNbs,472.1,4687.9
6251,490252254400,SHNNu,292.89,4854.11
6252,490252254400,SHNNl,379.11,4767.89
6253,490252254400,SHNNbs,452.74,4694.26
6254,490252256400,SHNNu,292.9,4854.1
6255,490252256400,SHNNl,378.54,4768.46
6256,490252256400,SHNNbs,453.92,4693.08
6257,490251037000,F2WCbase,3010.27,2141.73
6258,490251037000,F2WC,2939.91,2212.09
6259,490251037000,SHNNl,510.09,4641.91
6260,490251037000,SHNNu,419.01,4732.99
6261,490251037000,SHNNbs,581.95,4570.05
6262,490251037000,F1WCbase,2582.91,2569.09
6263,490251037000,NBRRws,1903.33,3248.67
6264,490251037000,F1WC,2566.9,2585.1
6265,490251037000,CRLL,2324.97,2827.03
6266,490251037000,NBRRsg,2143.34,3008.66
6267,490251037000,F1WCBench1Base,2587.79,2564.21
6268,490251037000,F1WCBench2Base,2681.29,2470.71
6269,490251037000,F1WCbase,2723,2429
6270,490251037000,F1WCBench2Top,2592.1,2559.9
6271,490251037000,F1WCBench3Top,2698.55,2453.45
6272,490251088400,F2WC,2731.71,2290.29
6273,490251088400,F2WCbase,2781.68,2240.32
6274,490251088400,NBRRsg,1855.2,3166.8
6275,490251088400,F1WC,2334.41,2687.59
6276,490251088400,B1,2552.59,2469.41
6277,490251088400,F3WCbase,2980.75,2041.25
6278,490251088400,NBRRws,1625.28,3396.72
6279,490251088400,CRLL,2080.21,2941.79
6280,490251088400,F1WCbase,2352.41,2669.59
6281,490251088400,F3WC,2967.47,2054.53
6282,490251111500,F2WCbase,2934.13,2151.87
6283,490251111500,F2WC,2870.49,2215.51
6284,490251111500,StFT,1029.71,4056.29
6285,490251111500,StAM,1642.3,3443.7
6286,490251111500,StBR,648.98,4437.02
6287,490251111500,SHNNu,255.83,4830.17
6288,490251111500,SHNNl,353.51,4732.49
6289,490251111500,SHNNbs,424.83,4661.17
6290,490251111500,NBRRws,1775.31,3310.69
6291,490251111500,NBRRsg,2009.99,3076.01
6292,490251111500,CRLL,2237.18,2848.82
6293,490251111500,F1WC,2482.86,2603.14
6294,490251111500,F1WCbase,2596.78,2489.22
6295,490251111500,B1,2701.09,2384.91
6296,490251026500,F2WCbase,3065.11,2018.89
6297,490251026500,F3WC,3249.35,1834.65
6298,490251026500,DKOT,3898.78,1185.22
6299,490251026500,MRSN,4002.6,1081.4
6300,490251026500,F2WCbase,3058.28,2025.72
6301,490251026500,F1WCbase,2714.73,2369.27
6302,490251026500,NBRRsg,2134.94,2949.06
6303,490251026500,SHNNbs,489.26,4594.74
6304,490251026500,SHNNu,323.1,4760.9
6305,490251026500,MWRY,3523.26,1560.74
6306,490251026500,F3WCbase,3254.87,1829.13
6307,490251026500,LKOT,3978.3,1105.7
6308,490251026500,F2WC,3001.95,2082.05
6309,490251026500,F1WC,2618.78,2465.22
6310,490251026500,CRLL,2362.46,2721.54
6311,490251026500,NBRRws,1897.48,3186.52
6312,490251026500,SHNNl,412.77,4671.23
6313,490251026500,F2WC,3000.15,2083.85
6314,490251026500,B1,2823.61,2260.39
6315,490251026500,StBR,733.54,4350.46
6316,490251026500,StFT,1117.19,3966.81
6317,490251026500,StAM,1764.11,3319.89
6318,490251026500,StGD,1661.73,3422.27
6319,490251033600,SHNNu,311.74,4898.26
6320,490251033600,SHNNl,397.55,4812.45
6321,490251029500,SHNNu,295.32,4873.68
6322,490251029500,SHNNl,384.62,4784.38
6323,490251029500,SHNNbs,458.94,4710.06
6324,490251034700,SSXS,90,4985
6325,490251034700,SSXbase,139,4936
6326,490251034700,SHNNu,439.12,4635.88
6327,490251034700,SHNNl,535.07,4539.93
6328,490251034700,SHNNbs,600.4,4474.6
6329,490251064900,SHNNu,303.2,4916.8
6330,490251064900,SHNNl,398.93,4821.07
6331,490250632900,SHNNbs,1166.07,4095.93
6332,490250632900,SHNNl,1095.43,4166.57
6333,490250632900,SHNNu,1008.06,4253.94
6334,490250632900,SSXbase,636.3,4625.7
6335,490250632900,SSXS,587.49,4674.51
6336,490252255800,SHNNu,301.41,4865.59
6337,490252255800,SHNNl,391.46,4775.54
6338,490252255800,SHNNbs,464.18,4702.82
6339,490251116600,SHNNl,438.56,4803.44
6340,490251116600,SHNNu,360.32,4881.68
6341,490251116600,SHNNbs,519.12,4722.88
6342,490252255500,SHNNu,280.05,4861.95
6343,490252255500,SHNNl,365.6,4776.4
6344,490252255500,SHNNbs,421.85,4720.15
6345,490251123100,SHNNu,276.25,4887.75
6346,490251123100,SHNNl,360.61,4803.39
6347,490251123100,SHNNbs,437.07,4726.93
6348,490251126300,SHNNu,257.29,4883.71
6349,490251126300,SHNNl,346.65,4794.35
6350,490252254500,SHNNbs,435.14,4694.86
6351,490252254500,SHNNl,364.82,4765.18
6352,490252254500,SHNNu,278.58,4851.42
6353,490251126400,SHNNl,357.01,4788.99
6354,490251126400,SHNNu,269.62,4876.38
6355,490251108200,SHNNu,350.95,4883.05
6356,490251108200,SHNNl,420.17,4813.83
6357,490251106300,StFT,1213.05,3947.95
6358,490251106300,StGD,1733.12,3427.88
6359,490251106300,StBR,828.77,4332.23
6360,490251106300,StAM,1835.59,3325.41
6361,490251106300,CRLL,2426.12,2734.88
6362,490251106300,F2WCbase,3021.05,2139.95
6363,490251106300,F2WC,2946.72,2214.28
6364,490251106300,SHNNbs,586.94,4574.06
6365,490251106300,SHNNl,514.65,4646.35
6366,490251106300,SHNNu,420.84,4740.16
6367,490251106300,NBRRws,1960.48,3200.52
6368,490251106300,NBRRsg,2193.7,2967.3
6369,490251106300,CRLL,2423.48,2737.52
6370,490251106300,F3WC,3192.01,1968.99
6371,490251106300,F3WCbase,3199.76,1961.24
6372,490251106300,F2WCbase,3014.73,2146.27
6373,490251106300,F1WC,2621.43,2539.57
6374,490251106300,F1WCbase,2640.36,2520.64
6375,490251106300,B1,2812.54,2348.46
6376,490251106300,F1WCbase,2771.79,2389.21
6377,490251106300,F1WCBench1Base,2637.77,2523.23
6378,490251106300,F1WCBench2Top,2651.94,2509.06
6379,490251106300,F1WCBench3Top,2749.74,2411.26
6380,490251106300,F1WCBench2Base,2729.9,2431.1
6381,490251086700,F2WCbase,3129.04,1938.96
6382,490251086700,B1,2891.54,2176.46
6383,490251086700,SHNNu,485.13,4582.87
6384,490251086700,SHNNbs,648.38,4419.62
6385,490251086700,F1WC,2661.15,2406.85
6386,490251086700,CRLL,2422.06,2645.94
6387,490251086700,SHNNl,576.25,4491.75
6388,490251086700,F2WC,3055.9,2012.1
6389,490251086700,F1WCbase,2838.88,2229.12
6390,490250970700,SSXbase,591.76,4658.24
6391,490250970700,SSXS,542.94,4707.06
6392,490250970700,SHNNu,963.67,4286.33
6393,490250970700,SHNNl,1049.8,4200.2
6394,490250970700,SHNNbs,1122.01,4127.99
6395,490251072400,SHNNu,270.15,4884.85
6396,490251072400,SHNNl,350.09,4804.91
6397,490251072400,SHNNbs,426.95,4728.05
6398,490251070700,SSXS,54.74,5034.26
6399,490251070700,SSXbase,109.03,4979.97
6400,490251070700,SHNNu,476.46,4612.54
6401,490251070700,SHNNl,571.47,4517.53
6402,490251070700,SHNNbs,638.36,4450.64
6403,490251113000,SHNNu,306.69,4857.31
6404,490251113000,SHNNl,397.51,4766.49
6405,490251115100,SHNNu,415.17,4857.83
6406,490251115100,SHNNl,496.07,4776.93
6407,490251115100,SHNNbs,569.58,4703.42
6408,490251115100,SSXbase,52.15,5220.85
6409,490251113300,SHNNu,314.59,4862.41
6410,490251113300,SHNNl,400.67,4776.33
6411,490252257400,SHNNbs,478.97,4663.03
6412,490252257400,SHNNu,317.27,4824.73
6413,490252257400,SHNNl,404.44,4737.56
6414,490252257500,SHNNl,403.69,4767.31
6415,490252257500,SHNNu,315.64,4855.36
6416,490252258400,SHNNu,315.89,4855.11
6417,490252258400,SHNNl,403.88,4767.12
6418,490252264000,SHNNu,316.75,4843.25
6419,490252264000,SHNNl,403.19,4756.81
6420,490251117000,SHNNu,439.02,4800.98
6421,490251117000,SHNNl,518.73,4721.27
6422,490251117000,SHNNbs,597.11,4642.89
6423,490251117000,SSXbase,70.85,5169.15
6424,490251044000,SHNNl,402.82,4744.18
6425,490251044000,SHNNu,314.32,4832.68
6426,490251044000,F1WCBench1Base,2595.05,2551.95
6427,490251044000,F1WC,2532.24,2614.76
6428,490251044000,F2WCbase,3002.56,2144.44
6429,490251044000,B1,2747.96,2399.04
6430,490251044000,F1WCBench2Base,2689.51,2457.49
6431,490251044000,F2WC,2918.25,2228.75
6432,490251044000,F1WCBench2Top,2643.67,2503.33
6433,490251044000,F1WCBench3Top,2699.24,2447.76
6434,490251044000,F1WCbase,2709.36,2437.64
6435,490251098500,F1WCbase,2529.92,2584.08
6436,490251098500,F1WC,2421.62,2692.38
6437,490251098500,CRLL,2176.78,2937.22
6438,490251098500,NBRRsg,1953.81,3160.19
6439,490251098500,NBRRws,1740.32,3373.68
6440,490251098500,SHNNl,267.98,4846.02
6441,490251098500,SHNNbs,343.78,4770.22
6442,490251098500,SHNNu,180.96,4933.04
6443,490251098500,F1WCBench2Top,2448.29,2665.71
6444,490251098500,F1WCBench3Top,2557.1,2556.9
6445,490251098500,B1,2635.25,2478.75
6446,490251098500,F2WC,2803.37,2310.63
6447,490251098500,F2WCbase,2870.21,2243.79
6448,490251098500,F1WCbase,2581.34,2532.66
6449,490251098500,F1WCBench1Base,2434.69,2679.31
6450,490251098500,F1WCBench2Base,2535.94,2578.06
6451,490251098500,StBR,585.29,4528.71
6452,490251098500,StFT,970.93,4143.07
6453,490251098500,StAM,1610.78,3503.22
6454,490251098500,StGD,1511.58,3602.42
6455,490251002700,CRLL,2366.29,2816.71
6456,490251002700,F2WC,2989.73,2193.27
6457,490251002700,F1WCBench2Top,2675.52,2507.48
6458,490251002700,F1WCBench2Base,2737.41,2445.59
6459,490251002700,B1,2817.39,2365.61
6460,490251002700,F1WC,2608.87,2574.13
6461,490251002700,F1WCbase,2766.93,2416.07
6462,490251002700,F1WCBench1Base,2653.62,2529.38
6463,490251002700,F1WCBench3Top,2760.26,2422.74
6464,490251002700,NBRRws,1907.64,3275.36
6465,490251055400,SHNNu,479.44,4643.56
6466,490251055400,SHNNl,570.27,4552.73
6467,490251055400,SSXbase,127.71,4995.29
6468,490251055400,SSXS,77.91,5045.09
6469,490251055400,SHNNbs,642.08,4480.92
6470,490250656700,SSXS,327.89,4744.11
6471,490250656700,SSXbase,380.19,4691.81
6472,490250656700,SHNNu,738.51,4333.49
6473,490250656700,SHNNl,834.21,4237.79
6474,490251075100,SHNNu,307.52,4825.48
6475,490251075100,SHNNl,393.71,4739.29
6476,490251063900,SHNNu,428.28,4838.72
6477,490251063900,SHNNl,511.4,4755.6
6478,490251063900,SHNNbs,584.01,4682.99
6479,490251063900,SSXbase,72.89,5194.11
6480,490252257600,SHNNl,389.64,4756.36
6481,490252250600,SHNNu,409.39,4715.61
6482,490252250600,SHNNl,502.8,4622.2
6483,490252250600,SSXbase,35.12,5089.88
6484,490252250600,SHNNbs,573.5,4551.5
6485,490252274400,SHNNl,522.16,4609.84
6486,490252274400,SHNNu,430.72,4701.28
6487,490252274400,SSXbase,60.16,5071.84
6488,490252274400,SSXS,12.15,5119.85
6489,490252274400,SHNNbs,593.63,4538.37
6490,490252257700,SHNNu,308.74,4867.26
6491,490252257700,SHNNl,395.95,4780.05
6492,490252257800,SHNNu,298.27,4879.73
6493,490252257800,SHNNl,388.4,4789.6
6494,490252257900,SHNNu,278.16,4876.84
6495,490252257900,SHNNl,363.42,4791.58
6496,490251125600,SHNNl,573.23,4545.77
6497,490251125600,SHNNu,479.23,4639.77
6498,490251125600,SSXbase,105.78,5013.22
6499,490251125600,SSXS,60.05,5058.95
6500,490252258800,SHNNu,310.13,4865.87
6501,490252258800,SHNNl,396.87,4779.13
6502,490252258900,SHNNu,275.81,4879.19
6503,490252258900,SHNNl,363.21,4791.79
6504,490252258500,SHNNl,387.17,4766.83
6505,490252258500,SHNNu,293.94,4860.06
6522,490250952700,F2WC,2658.19,2356.11
6523,490250952700,StAM,1430.68,3583.62
6524,490250952700,StGD,1326.87,3687.43
6525,490250952700,F2WCbase,2701.06,2313.24
6526,490250952700,SHNNbs,212.95,4801.35
6527,490250952700,SHNNu,66.35,4947.95
6528,490250952700,SHNNl,164.8,4849.5
6529,490250952700,NBRRws,1561.29,3453.01
6530,490250952700,NBRRsg,1788.15,3226.15
6531,490250952700,CRLL,2005.72,3008.58
6532,490250952700,F1WC,2251.06,2763.24
6533,490250952700,F1WCbase,2363.38,2650.92
6534,490250952700,B1,2485.49,2528.81
6535,490251079800,F2WCbase,2824.73,2160.27
6536,490251079800,F2WC,2768.72,2216.28
6537,490251079800,StBR,497.82,4487.18
6538,490251079800,SHNNu,91.61,4893.39
6539,490251079800,SHNNl,179.01,4805.99
6540,490251079800,SHNNbs,255.2,4729.8
6541,490251079800,NBRRws,1659.91,3325.09
6542,490251079800,NBRRsg,1892.25,3092.75
6543,490251079800,CRLL,2125.06,2859.94
6544,490251079800,F1WC,2376.68,2608.32
6545,490251079800,F1WCbase,2480.87,2504.13
6546,490251079800,B1,2585.06,2399.94
6547,490251079800,StFT,879.92,4105.08
6548,490251079800,StAM,1527.2,3457.8
6549,490251079800,StGD,1425.95,3559.05
6550,490251035100,SHNNu,418.42,4681.58
6551,490251035100,SHNNl,510.87,4589.13
6552,490251035100,SSXbase,42.59,5057.41
6553,490251035100,SHNNbs,582.03,4517.97
6554,490252263500,SHNNl,802.43,4281.57
6555,490252263500,SHNNu,707.5,4376.5
6556,490252263500,SSXS,290.74,4793.26
6557,490252263500,SSXbase,336.05,4747.95
6558,490252263500,SHNNbs,873.1,4210.9
6559,490251035300,SHNNu,294.75,4839.25
6560,490251035300,SHNNl,384.02,4749.98
6561,490251076500,SSXbase,92.61,5160.39
6562,490251076500,SHNNu,451.7,4801.3
6563,490251076500,SHNNl,530.17,4722.83
6564,490251076500,SHNNbs,604.65,4648.35
6565,490251076500,SSXS,45.29,5207.71
6566,490252265200,SHNNu,869.31,4418.69
6567,490252265200,SHNNl,955.39,4332.61
6568,490252265200,SHNNbs,1033.24,4254.76
6569,490252265200,SSXS,464.52,4823.48
6570,490252265200,SSXbase,505.96,4782.04
6571,490252258000,SHNNu,342.99,4837.01
6572,490252258000,SHNNl,431.18,4748.82
6573,490252258100,SHNNu,311.83,4854.17
6574,490252258100,SHNNl,398.77,4767.23
6575,490252274000,SHNNu,376.43,4756.57
6576,490252274000,SSXbase,45.62,5087.38
6577,490252274000,SHNNl,465.36,4667.64
6578,490252274000,SSXS,0.8,5132.2
6579,490252274000,SHNNbs,537.95,4595.05
6580,490252258700,SHNNu,305.74,4870.26
6581,490252258700,SHNNl,397.13,4778.87
6582,490252258300,SHNNu,303.35,4858.65
6583,490252258300,SHNNl,384.71,4777.29
6584,490251108300,SHNNu,321.73,4852.27
6585,490251108300,SHNNl,412.9,4761.1
6586,490251113100,SHNNu,339.37,4831.63
6587,490251113100,SHNNl,425.42,4745.58
6588,490252278500,SHNNu,349.68,4838.32
6589,490252278500,SHNNl,435.14,4752.86
6590,490251042400,F2WCbase,3020.99,2013.01
6591,490251042400,F2WC,2972.32,2061.68
6592,490251042400,SHNNu,324.76,4709.24
6593,490251042400,SHNNl,417.55,4616.45
6594,490251042400,SHNNbs,496.43,4537.57
6595,490251042400,NBRRws,1871.26,3162.74
6596,490251042400,NBRRsg,2100.14,2933.86
6597,490251042400,CRLL,2322.16,2711.84
6598,490251042400,F1WC,2566.96,2467.04
6599,490251042400,F1WCbase,2682.46,2351.54
6600,490251042400,B1,2801.41,2232.59
6601,490251036600,SHNNu,421.69,4741.31
