API,Formation,MD,Datum Elevation
490251098500,F1WCBench2Base,2535.94,
490251098500,StBR,585.29,
490251098500,StFT,970.93,
490251098500,StAM,1610.78,
490251098500,StGD,1511.58,
490251002700,CRLL,2366.29,
490251002700,F2WC,2989.73,
490251002700,F1WCBench2Top,2675.52,
490251002700,F1WCBench2Base,2737.41,
490251002700,B1,2817.39,
490251002700,F1WC,2608.87,
490251002700,F1WCbase,2766.93,
490251002700,F1WCBench1Base,2653.62,
490251002700,F1WCBench3Top,2760.26,
490251002700,NBRRws,1907.64,
490251055400,SHNNu,479.44,
490251055400,SHNNl,570.27,
490251055400,SSXbase,127.71,
490251055400,SSXS,77.91,
490251055400,SHNNbs,642.08,
490250656700,SSXS,327.89,
490250656700,SSXbase,380.19,
490250656700,SHNNu,738.51,
490250656700,SHNNl,834.21,
490251075100,SHNNu,307.52,
490251075100,SHNNl,393.71,
490251063900,SHNNu,428.28,
490251063900,SHNNl,511.4,
490251063900,SHNNbs,584.01,
490251063900,SSXbase,72.89,
490252257600,SHNNl,389.64,
490252250600,SHNNu,409.39,
490252250600,SHNNl,502.8,
490252250600,SSXbase,35.12,
490252250600,SHNNbs,573.5,
490252274400,SHNNl,522.16,
490252274400,SHNNu,430.72,
490252274400,SSXbase,60.16,
490252274400,SSXS,12.15,
490252274400,SHNNbs,593.63,
490252257700,SHNNu,308.74,
490252257700,SHNNl,395.95,
490252257800,SHNNu,298.27,
490252257800,SHNNl,388.4,
490252257900,SHNNu,278.16,
490252257900,SHNNl,363.42,
490251125600,SHNNl,573.23,
490251125600,SHNNu,479.23,
490251125600,SSXbase,105.78,
490251125600,SSXS,60.05,
490252258800,SHNNu,310.13,
490252258800,SHNNl,396.87,
490252258900,SHNNu,275.81,
490252258900,SHNNl,363.21,
490252258500,SHNNl,387.17,
490252258500,SHNNu,293.94,
490251041000,F1WCBench1Base,2722.96,
490251041000,F1WC,2641.39,
490251041000,F2WCbase,3131.55,
490251041000,CRLL,2397.96,
490251041000,B1,2877.53,
490251041000,SHNNbs,611.41,
490251041000,SHNNl,536.94,
490251041000,SHNNu,457.45,
490251041000,F2WC,3053.25,
490251041000,F1WC,2639.54,
490251041000,F1WCbase,2834.5,
490251041000,CRLL,2394.32,
490251041000,NBRRsg,2176.52,
490251041000,NBRRws,1961.76,
490251041000,F1WCBench2Top,2747.49,
490251041000,F1WCbase,2833.85,
490250952700,F2WC,2658.19,
490250952700,StAM,1430.68,
490250952700,StGD,1326.87,
490250952700,F2WCbase,2701.06,
490250952700,SHNNbs,212.95,
490250952700,SHNNu,66.35,
490250952700,SHNNl,164.8,
490250952700,NBRRws,1561.29,
490250952700,NBRRsg,1788.15,
490250952700,CRLL,2005.72,
490250952700,F1WC,2251.06,
490250952700,F1WCbase,2363.38,
490250952700,B1,2485.49,
490251079800,F2WCbase,2824.73,
490251079800,F2WC,2768.72,
490251079800,StBR,497.82,
490251079800,SHNNu,91.61,
490251079800,SHNNl,179.01,
490251079800,SHNNbs,255.2,
490251079800,NBRRws,1659.91,
490251079800,NBRRsg,1892.25,
490251079800,CRLL,2125.06,
490251079800,F1WC,2376.68,
490251079800,F1WCbase,2480.87,
490251079800,B1,2585.06,
490251079800,StFT,879.92,
490251079800,StAM,1527.2,
490251079800,StGD,1425.95,
490251035100,SHNNu,418.42,
490251035100,SHNNl,510.87,
490251035100,SSXbase,42.59,
490251035100,SHNNbs,582.03,
490252263500,SHNNl,802.43,
490252263500,SHNNu,707.5,
490252263500,SSXS,290.74,
490252263500,SSXbase,336.05,
490252263500,SHNNbs,873.1,
490251035300,SHNNu,294.75,
490251035300,SHNNl,384.02,
490251076500,SSXbase,92.61,
490251076500,SHNNu,451.7,
490251076500,SHNNl,530.17,
490251076500,SHNNbs,604.65,
490251076500,SSXS,45.29,
490252265200,SHNNu,869.31,
490252265200,SHNNl,955.39,
490252265200,SHNNbs,1033.24,
490252265200,SSXS,464.52,
490252265200,SSXbase,505.96,
490252258000,SHNNu,342.99,
490252258000,SHNNl,431.18,
490252258100,SHNNu,311.83,
490252258100,SHNNl,398.77,
490252274000,SHNNu,376.43,
490252274000,SSXbase,45.62,
490252274000,SHNNl,465.36,
490252274000,SSXS,0.8,
490252274000,SHNNbs,537.95,
490252258700,SHNNu,305.74,
490252258700,SHNNl,397.13,
490252258300,SHNNu,303.35,
490252258300,SHNNl,384.71,
490251108300,SHNNu,321.73,
490251108300,SHNNl,412.9,
490251113100,SHNNu,339.37,
490251113100,SHNNl,425.42,
490252278500,SHNNu,349.68,
490252278500,SHNNl,435.14,
490251042400,F2WCbase,3020.99,
490251042400,F2WC,2972.32,
490251042400,SHNNu,324.76,
490251042400,SHNNl,417.55,
490251042400,SHNNbs,496.43,
490251042400,NBRRws,1871.26,
490251042400,NBRRsg,2100.14,
490251042400,CRLL,2322.16,
490251042400,F1WC,2566.96,
490251042400,F1WCbase,2682.46,
490251042400,B1,2801.41,
490251036600,SHNNu,421.69,
490251036600,SHNNbs,584.09,
490251036600,F1WC,2634.45,
490251036600,SHNNl,515.49,
490251036600,B1,2841.44,
490251036600,F2WCbase,3089.93,
490251036600,F2WC,3015.55,
490251036600,F1WCbase,2797.3,
490251039800,F1WCBench1Base,2627.79,
490251039800,SHNNu,344.35,
490251039800,SHNNl,427.59,
490251039800,F2WC,2960.03,
490251039800,F1WC,2547.93,
490251039800,B1,2789.15,
490251039800,F1WCBench2Base,2711.67,
490251039800,F1WCBench2Top,2661.65,
490251039800,F1WCBench3Top,2727.29,
490251039800,F1WCbase,2742.78,
490251022000,B1,2499,
490251022000,F1WCbase,2374.05,
490251022000,NBRRsg,1789.87,
490251022000,StGD,1376.07,
490251022000,F1WC,2258.84,
490251022000,CRLL,2017.05,
490251022000,StAM,1475.06,
490251022000,NBRRws,1609.75,
490251022000,F2WC,2675.85,
490251022000,F2WCbase,2712.24,
490251102100,F2WCbase,3069.64,
490251102100,SHNNu,357.9,
490251102100,SHNNl,446.9,
490251102100,B1,2832.45,
490251102100,SHNNbs,520.5,
490251102100,F2WC,2997.31,
490251102100,F1WC,2597.82,
490251102100,F1WCbase,2782.46,
490250655100,SHNNu,656.4,
490250655100,SHNNl,749.88,
490250655100,SSXbase,283.62,
490250655100,SSXS,233.54,
490251075200,SHNNu,271.14,
490251075200,SHNNl,360.35,
490251062500,SSXbase,137.84,
490251062500,SSXS,98.87,
490251062500,SHNNu,506.03,
490251062500,SHNNl,583.55,
490251062500,SHNNbs,661.1,
490251055500,SHNNl,448,
490251055500,SHNNu,362.34,
490251055500,SHNNbs,521.8,
490252263700,SHNNl,1221.34,
490252263700,SHNNu,1132.64,
490252263700,SSXS,720.66,
490252263700,SSXbase,767.97,
490252249900,SHNNu,355.67,
490252249900,SHNNl,444.78,
490252249900,SHNNbs,518.34,
490252249900,SSXbase,12.17,
490252275300,SHNNu,278.91,
490252275300,SHNNl,366.19,
490251030200,F2WC,2703.88,
490251030200,SHNNbs,192.51,
490251030200,NBRRws,1596.83,
490251030200,NBRRsg,1824.41,
490251030200,CRLL,2044.74,
490251030200,F1WC,2292.13,
490251030200,F1WCbase,2322.15,
490251030200,B1,2526.46,
490251030200,F2WCbase,2746.81,
490251030200,F3WC,2932.14,
490251030200,F3WCbase,2936.49,
490251060500,F1WCBench1Base,2790.63,
490251060500,F1WCbase,2900,
490251060500,F2WCbase,3200.81,
490251060500,F1WC,2710.69,
490251060500,CRLL,2462.91,
490251060500,B1,2944.18,
490251060500,SHNNu,524.34,
490251060500,SHNNl,601.94,
490251060500,SHNNbs,683.5,
490251060500,F1WCBench2Base,2874.88,
490251060500,NBRRws,2023.9,
490251060500,NBRRsg,2257.87,
490251060500,CRLL,2462.43,
490251060500,F1WC,2709.19,
490251060500,F1WCbase,2899.69,
490251060500,F2WC,3126.59,
490251060500,F1WCBench2Top,2813.92,
490251060500,F1WCBench3Top,2880.61,
490251104200,SHNNu,375.44,
490251104200,SHNNl,471.33,
490251104200,F1WC,2613.7,
490251104200,SHNNbs,541.85,
490251104200,SSXbase,3.1,
490251104200,F2WC,3022.86,
490251104200,F2WCbase,3091.14,
490251104200,B1,2852.47,
490251104200,F1WCbase,2801.06,
490251032200,SHNNu,375.82,
490251032200,SHNNl,466.96,
490251032200,SHNNbs,539.94,
490250654000,SHNNu,626.79,
490250654000,SHNNl,723.82,
490250654000,SSXbase,300.87,
490250654000,SSXS,257.53,
490251080500,CRLL,2512.61,
490252269500,SHNNu,386.05,
490252269500,SHNNl,475.63,
490252269500,SHNNbs,549.69,
490252269500,SSXbase,92.67,
490252269500,SSXS,46.37,
490251033700,SHNNu,341.1,
490251033700,SHNNl,424.96,
490251064000,SHNNu,521.58,
490251064000,SHNNl,599.16,
490251064000,SHNNbs,678.06,
490251064000,SSXbase,165.21,
490251064000,SSXS,119.18,
490251108400,SHNNl,396.43,
490251108400,SHNNu,317.1,
490252249400,SHNNl,495.84,
490252249400,SHNNu,399.67,
490252249400,SHNNbs,570.71,
490251129500,SHNNu,335.85,
490251129500,SHNNl,419.45,
490251129500,SHNNbs,493.74,
490251130600,SHNNu,351.97,
490251130600,SHNNl,443.05,
490251130600,SHNNbs,513.9,
490251130700,SHNNu,350.34,
490251130700,SHNNl,440.05,
490251129600,SHNNl,471.97,
490251129600,SHNNu,379.88,
490251129600,SHNNbs,543.65,
490251040400,F2WCbase,2994.43,
490251040400,F2WC,2935.15,
490251040400,SHNNu,301.57,
490251040400,SHNNl,397.46,
490251040400,SHNNbs,465.51,
490251040400,NBRRws,1845.02,
490251040400,NBRRsg,2075.46,
490251040400,CRLL,2300.74,
490251040400,F1WC,2545.47,
490251040400,F1WCbase,2660.94,
490251040400,B1,2771.23,
490251040400,F3WC,3181.4,
490251040400,F3WCbase,3184.85,
490251040000,F1WCBench1Base,2649.56,
490251040000,SHNNu,378.51,
490251040000,SHNNl,467.46,
490251040000,F1WC,2567.09,
490251040000,F2WCbase,3066.39,
490251040000,B1,2809.31,
490251040000,F2WC,2986.58,
490251040000,F1WCBench2Base,2744.88,
490251040000,F1WCBench2Top,2676.9,
490251040000,F1WCBench3Top,2752.7,
490251040000,F1WCbase,2763.17,
490251087000,F1WCBench1Base,2851.65,
490251087000,F1WC,2813.45,
490251087000,F2WCbase,3305.99,
490251087000,CRLL,2570.65,
490251087000,B1,3044.97,
490251087000,F2WC,3226.47,
490251087000,F1WCbase,2999.98,
490251087000,CRLL,2570.36,
490251087000,NBRRws,2113.6,
490251087000,NBRRsg,2348.37,
490251087000,SHNNu,594.34,
490251087000,SHNNl,670.81,
490251087000,SHNNbs,746.27,
490251087000,SSXbase,227.95,
490251087000,SSXS,180.06,
490251087000,F1WC,2813.12,
490251087000,F1WCBench2Top,2919.31,
490251087000,F1WCbase,3000.18,
490251110300,F2WC,2712.08,
490251110300,F2WCbase,2754.1,
490251110300,NBRRsg,1826.08,
490251110300,NBRRws,1596.67,
490251110300,CRLL,2051.32,
490251110300,F1WC,2304.51,
490251110300,F1WCbase,2331.05,
490251110300,B1,2535.46,
490251044500,SHNNu,401.77,
490251044500,SHNNl,491.64,
490251044500,SHNNbs,564.55,
490251044500,F2WCbase,3102.5,
490251044500,F1WC,2622.35,
490251044500,CRLL,2386.05,
490251044500,B1,2862.37,
490251044500,F2WC,3031.56,
490251044500,F1WCbase,2810.56,
490251079900,F2WCbase,2856.37,
490251079900,F2WC,2788.67,
490251079900,SHNNbs,572.35,
490251079900,CRLL,2162.69,
490251079900,NBRRws,1840.52,
490251079900,F1WC,2407.11,
490251079900,F1WCbase,2417.15,
490251079900,F1WCbase,2569.81,
490251079900,F1WCBench1Base,2417.95,
490251079900,F1WCBench2Base,2529.22,
490251079900,F1WCBench3Top,2543.62,
490251079900,F1WCBench2Top,2424.49,
490251035200,F2WCbase,3191.91,
490251035200,CRLL,2490.03,
490251035200,B1,2942.64,
490251035200,F1WC,2732.09,
490251035200,F2WC,3116.03,
490251035200,F1WCbase,2898.71,
490251091400,NBRRws,1838.84,
490251091400,CRLL,2163.74,
490251091400,F1WC,2411.73,
490251091400,F1WCBench1Base,2424.12,
490251072500,SHNNu,884.54,
490251072500,SHNNl,971.39,
490251072500,B1,3517.28,
490251072500,F1WCBench1Base,3367.34,
490251072500,F1WCBench2Base,3444.03,
490251072500,F1WC,3289.25,
490251072500,SSXbase,504.53,
490251072500,SSXS,453.7,
490251072500,SHNNbs,1053.13,
490251072500,F2WCbase,3800.3,
490251072500,F2WC,3721.49,
490251072500,F1WCBench2Top,3395.22,
490251072500,F1WCBench3Top,3462.15,
490251072500,F1WCbase,3469.82,
490251095800,B1,2791.95,
490251095800,F1WCBench1Base,2633.6,
490251095800,F1WC,2552.34,
490251095800,F2WCbase,3049.06,
490251095800,F1WCBench2Base,2721.11,
490251095800,F2WC,2968.34,
490251095800,F1WCBench2Top,2662.77,
490251095800,F1WCBench3Top,2729.44,
490251095800,F1WCbase,2748.19,
490251095800,MDDY,3719.52,
490251095800,MWRY,3485.25,
490251095800,THRM,3734.4,
490251075300,SHNNl,440.02,
490250959000,SHNNu,1173.44,
490250959000,SHNNl,1263.87,
490250959000,SHNNbs,1331.49,
490250959000,SSXbase,809.14,
490250959000,SSXS,760.12,
490251055800,SHNNu,351.86,
490251055800,SHNNl,443.86,
490251055800,SHNNbs,515.49,
490250652800,SSXS,218.5,
490250652800,SSXbase,273.29,
490250652800,SHNNu,623.04,
490250652800,SHNNl,718.92,
490251079700,StFT,1077.57,
490251079700,CRLL,2297.66,
490251079700,NBRRsg,2070.99,
490251079700,NBRRws,1835.47,
490251079700,SHNNbs,443.74,
490251079700,SHNNl,377.03,
490251079700,SHNNu,278.42,
490251079700,StAM,1704.09,
490251079700,StGD,1600.24,
490251079700,StBR,679,
490251136600,SHNNu,351.99,
490251136600,SHNNl,447.16,
490251136600,SHNNbs,524.4,
490251130800,SHNNu,337.72,
490251130800,SHNNl,425.3,
490251130800,SHNNbs,496.07,
490251130900,SHNNl,423.33,
490251130900,SHNNu,337.38,
490252249800,SHNNu,342.63,
490252249800,SHNNl,431.69,
490252249800,SHNNbs,500.61,
490251129700,SHNNl,439.46,
490251129700,SHNNu,350.64,
490251129700,SHNNbs,511.57,
490252255400,SHNNu,352.81,
490252255400,SHNNl,442.04,
490252255400,SHNNbs,511.76,
490251129800,SHNNu,373.71,
490251129800,SHNNl,462.31,
490251129800,SHNNbs,534.95,
490252255300,SHNNu,341.86,
490252255300,SHNNl,430.29,
490252255300,SHNNbs,501.99,
490251031300,F2WC,2723.68,
490251031300,F2WCbase,2764.77,
490251031300,NBRRws,1609.87,
490251031300,NBRRsg,1847.16,
490251031300,CRLL,2070.17,
490251031300,F1WC,2316.84,
490251031300,F1WCbase,2343.37,
490251031300,B1,2547.02,
490251031300,SHNNbs,273.04,
490251119200,F2WCbase,2966.3,
490251119200,F2WC,2906.78,
490251119200,StAM,1696.91,
490251119200,F2WCbase,2965.84,
490251119200,NBRRws,1820.11,
490251119200,NBRRsg,2059.14,
490251119200,CRLL,2261.59,
490251119200,F1WC,2509.63,
490251119200,F1WCbase,2615.94,
490251119200,B1,2733.71,
490251119200,StFT,1068.11,
490251119200,StBR,679.91,
490251119200,StGD,1597.2,
490251119200,SHNNbs,432.28,
490251119200,SHNNl,357.75,
490251119200,SHNNu,267.07,
490251038300,F2WCbase,2986.58,
490251038300,F2WC,2916.19,
490251038300,NBRRsg,2054.01,
490251038300,NBRRws,1830.63,
490251038300,SHNNbs,410.69,
490251038300,SHNNl,340.14,
490251038300,SHNNu,246.1,
490251038300,CRLL,2286.7,
490251038300,F1WC,2537.61,
490251038300,F1WCbase,2641.55,
490251038300,B1,2742.81,
490251038300,F2WCbase,2974.9,
490251038300,StBR,651.32,
490251038300,StFT,1036.31,
490251038300,StAM,1693.23,
490251038300,StGD,1586.71,
490251109200,SHNNl,452.52,
490251109200,SHNNu,364.19,
490251109200,F1WC,2584.1,
490251109200,F2WCbase,3069.03,
490251109200,F2WC,2992.24,
490251109200,SHNNbs,523.07,
490251109200,B1,2822.59,
490251109200,F1WCbase,2773.91,
490251072900,B1,2770.71,
490251072900,F1WC,2534.45,
490251072900,F2WCbase,3023.85,
490251072900,F1WCBench1Base,2622.6,
490251072900,F2WC,2944.82,
490251072900,F1WCBench2Base,2690.17,
490251072900,F1WCBench2Top,2637.85,
490251072900,F1WCBench3Top,2711.97,
490251072900,F1WCbase,2725.43,
490251033800,SHNNu,384.59,
490251033800,SHNNl,468.91,
490250633200,SSXS,737.05,
490250633200,SSXbase,784.37,
490250633200,SHNNu,1153.97,
490250633200,SHNNl,1245.16,
490250633200,SHNNbs,1313.05,
490251032900,SHNNu,351.88,
490251032900,SHNNl,438.56,
490251032900,SHNNbs,514.94,
490250652900,SSXS,235.44,
490250652900,SSXbase,289.32,
490250652900,SHNNu,655.5,
490250652900,SHNNl,731.63,
490251101900,F2WCbase,3474.96,
490251101900,SHNNu,772.1,
490251101900,SHNNl,858.37,
490251101900,F2WC,3426.8,
490251126000,SHNNl,649.72,
490251126000,SHNNu,554.64,
490251126000,SHNNbs,718.93,
490252247100,SHNNu,396.01,
490252247100,SHNNl,482.87,
490252274200,SHNNu,346.97,
490252274200,SHNNl,429.44,
490252254700,SHNNu,316.49,
490252254700,SHNNl,385.66,
490252254300,SHNNu,314.67,
490252254300,SHNNl,401.33,
490252254300,SHNNbs,475.1,
490252256100,SHNNu,313.6,
490252256100,SHNNl,398.41,
490252256100,SHNNbs,474.3,
490252254800,SHNNu,338.26,
490252254800,SHNNl,427.54,
490252254800,SHNNbs,500.52,
490251129900,SHNNbs,820.16,
490251129900,SHNNu,658.22,
490251129900,SHNNl,753.33,
490251067800,F2WC,2738.93,
490251067800,F2WCbase,2779.54,
490251067800,NBRRws,1660.93,
490251067800,NBRRsg,1878.78,
490251067800,SHNNbs,282.39,
490251067800,SHNNu,110.65,
490251067800,SHNNl,195.95,
490251067800,CRLL,2086.89,
490251067800,F1WC,2337.17,
490251067800,F1WCbase,2365.14,
490251067800,B1,2560.2,
490251088600,F2WCbase,2971.42,
490251088600,F2WC,2909.45,
490251088600,StFT,1066.36,
490251088600,F1WC,2516.5,
490251088600,F1WCbase,2634.42,
490251088600,B1,2741.62,
490251088600,F3WC,3155.68,
490251088600,F3WCbase,3163.72,
490251088600,SHNNu,266.01,
490251088600,SHNNl,361.9,
490251088600,SHNNbs,439.23,
490251088600,CRLL,2267.27,
490251088600,NBRRsg,2040.05,
490251088600,StAM,1706.91,
490251088600,StBR,680.28,
490251088600,StGD,1602.44,
490251085100,F1WC,2559.61,
490251085100,F2WCbase,3044.9,
490251085100,B1,2801.03,
490251085100,F2WC,2969.61,
490251085100,F1WCbase,2753.3,
490251038400,F2WCbase,2951.94,
490251038400,CRLL,2399.42,
490251038400,B1,2719.5,
490251038400,F2WC,2883.96,
490251038400,F1WCBench1Base,2631.85,
490251038400,SHNNu,389.27,
490251038400,SHNNl,487.53,
490251038400,SHNNbs,554.83,
490251038400,NBRRsg,2173.41,
490251038400,CRLL,2400.12,
490251038400,F1WC,2614.06,
490251038400,F1WCbase,2631.65,
490251038400,NBRRws,1928.43,
490251038400,F1WCbase,2670.8,
490251075400,SHNNu,409.62,
490251075400,SHNNl,493.52,
490250958900,SHNNbs,1296.75,
490250958900,SHNNu,1137.95,
490250958900,SHNNl,1228.97,
490250958900,SSXbase,769.63,
490250958900,SSXS,721.63,
490250651100,SSXS,189.43,
490250651100,SSXbase,238.71,
490250651100,SHNNu,606.48,
490250651100,SHNNl,700.48,
490250651100,SHNNbs,770.75,
490251074200,SHNNu,292.99,
490251074200,SHNNl,379.7,
490251074200,SHNNbs,452.57,
490252254600,SHNNu,323.07,
490252254600,SHNNl,408.34,
490252254600,SHNNbs,481.85,
490251120300,SHNNu,369.33,
490251120300,SHNNl,459.39,
490251120300,SHNNbs,530.22,
490251120300,NBRRsg,2148.14,
490251120300,CRLL,2374.84,
490251120300,F1WCbase,2634.95,
490251120300,NBRRws,1915.75,
490251120300,F1WC,2611.43,
490251120300,F2WC,2986.44,
490251120300,F2WCbase,3059.61,
490251120300,F1WCbase,2771.7,
490251120300,F1WCBench2Top,2659.1,
490251120300,F1WCBench3Top,2746.82,
490251120300,F1WCBench1Base,2640.77,
490251120300,F1WCBench2Base,2732.42,
490252247500,SHNNu,363.11,
490252247500,SHNNl,446.3,
490252265800,SHNNu,325.63,
490252265800,SHNNl,416.37,
490252265800,SHNNbs,487.43,
490252255900,SHNNu,360.74,
490252255900,SHNNl,447.27,
490252255900,SHNNbs,523.03,
490252267200,SHNNu,400.15,
490252267200,SHNNl,488.9,
490252267200,SHNNbs,561.75,
490252254900,SHNNu,331.78,
490252254900,SHNNl,418.23,
490252254900,SHNNbs,491.94,
490252255000,SHNNu,304.09,
490252255000,SHNNl,394.14,
490252255000,SHNNbs,467.38,
490252255700,SHNNl,406.79,
490252255700,SHNNu,318.76,
490252255700,SHNNbs,479.91,
490251127700,SHNNl,448.71,
490251127700,SHNNu,362.31,
490252254200,SHNNl,409.12,
490252254200,SHNNu,325.46,
490252254200,SHNNbs,482.84,
490252254100,SHNNu,310.3,
490252254100,SHNNl,395.16,
490252254100,SHNNbs,474.13,
490252256200,SHNNu,326.44,
490252256200,SHNNl,408.02,
490252256200,SHNNbs,481.27,
490252256300,SHNNu,309.45,
490252256300,SHNNl,395.27,
490251037800,B1,2846.63,
490251037800,F1WCBench1Base,2684.77,
490251037800,SHNNl,489.86,
490251037800,SHNNu,406.32,
490251037800,F2WCbase,3101.55,
490251037800,F1WC,2606.99,
490251037800,CRLL,2368.58,
490251037800,F2WC,3026.63,
490251037800,F1WCBench2Top,2713.59,
490251037800,F1WCBench3Top,2787.25,
490251037800,F1WCbase,2801.19,
490251037800,NBRRws,1944.62,
490251096500,F2WCbase,2951.19,
490251096500,F2WC,2888.33,
490251096500,CRLL,2256.34,
490251096500,F1WC,2504.22,
490251096500,F1WCbase,2618.1,
490251096500,B1,2723.95,
490251096500,F3WC,3132.61,
490251096500,F3WCbase,3141.99,
490251096500,MWRY,3405.95,
490251096500,DKOT,3798.53,
490251096500,LKOT,3876.24,
490251096500,MRSN,3933.86,
490251096500,MDDY,3642.26,
490251096500,THRM,3678.77,
490251096500,SHNNu,269.03,
490251096500,SHNNl,370.07,
490251096500,SHNNbs,417.55,
490251096500,NBRRws,1789.39,
490251096500,NBRRsg,2023.81,
490251096500,StFT,1045.07,
490251096500,StAM,1662.29,
490251096500,StBR,650.53,
490251096500,StGD,1562.9,
490251040600,SHNNu,308.86,
490251040600,SHNNl,401.37,
490251040600,F2WCbase,3019.21,
490251040600,F1WC,2520.39,
490251040600,CRLL,2284.55,
490251040600,B1,2762.32,
490251040600,SHNNbs,471.64,
490251040600,F2WC,2933.84,
490251040600,F1WCbase,2713.7,
490251056100,F2WCbase,3073.51,
490251056100,B1,2837.23,
490251056100,StFT,1169.41,
490251056100,StGD,1691.99,
490251056100,StBR,786.43,
490251056100,StAM,1794.46,
490251056100,F1WC,2627.35,
490251056100,CRLL,2384.07,
490251056100,F2WC,3004.5,
490251056100,F1WC,2625.55,
490251056100,CRLL,2381.22,
490251056100,NBRRws,1933.15,
490251056100,SHNNbs,545.84,
490251056100,SHNNl,477.2,
490251056100,SHNNu,391.07,
490251056100,F1WCbase,2665.34,
490251056100,NBRRsg,2171.11,
490251056100,F1WCbase,2788.13,
490251097300,B1,2774.28,
490251097300,SHNNu,319.29,
490251097300,SHNNl,408.42,
490251097300,F1WC,2533.88,
490251097300,F2WCbase,3031.41,
490251097300,CRLL,2291.6,
490251097300,SHNNbs,480.37,
490251097300,DKOT,3845.85,
490251097300,F2WC,2943.45,
490251097300,F1WCbase,2724.62,
490251097300,MDDY,3696.35,
490251097300,MWRY,3463.08,
490251097300,THRM,3707.95,
490251034200,SHNNu,409.97,
490251034200,SHNNl,491.64,
490251035800,SSXS,149.25,
490251035800,SSXbase,199.92,
490251035800,SHNNu,565.95,
490251035800,SHNNl,654.87,
490251035800,SHNNbs,715.88,
490251033000,SHNNu,305.69,
490251033000,SHNNl,395.3,
490251033000,SHNNbs,469.76,
490252201800,SHNNu,750,
490252201800,NBRRws,2375,
490250645800,SSXS,485,
490250645800,SHNNu,908,
490250667800,SHNNl,1895.08,
490250667800,StAM,3171.05,
490250667800,StFT,2538.96,
490250667800,SSXbase,1429.56,
490250667800,CRLL,3725.64,
490250667800,F1WCbase,4146.69,
490250667800,F2WCbase,4425.35,
490250667800,MWRY,4875.22,
490250667800,LKOT,5359.16,
490250667800,SHNNu,1786.59,
490250667800,SHNNbs,1956.41,
490250667800,StGD,3067.28,
490250667800,NBRRws,3287.8,
490250667800,SSXS,1377.49,
490250667800,NBRRsg,3500.27,
490250667800,F1WC,3968.49,
490250667800,F2WC,4386.91,
490250667800,DKOT,5270.93,
490250667800,MDDY,5117.19,
490250976400,SHNNu,444.18,
490250976400,SHNNl,528.89,
490250976400,SHNNbs,606.95,
490250976400,NBRRws,2032,
