API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location
490252248000,U.S. DOE,NPR-3,77-1-ShX-34,962631.4,803174.4,PR,O,810,5108,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5098,,12/6/1991,,77-1-SHX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490252248100,U.S. DOE,NPR-3,38-1-ShX-35,961980.6,805825.4,PR,O,2690,5129,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119,,11/14/1991,,38-1-SHX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490252248200,U.S. DOE,NPR-3,66-1-SX-2,958197.2,807244.1,PR,O,2800,5189,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5179,,12/3/1991,,66-1-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490252248300,U.S. DOE,NPR-3,33-1-ShX-2,959493.7,805831.1,PR,,892,5143,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5133,,11/24/1991,,33-1-ShX-2,CONGRESS,TWP:      - Range:      - Sec.   
490252248400,U.S. DOE,NPR-3,14-1-StX-35,964049.7,803941.4,PR,O,2600,5109,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5099,,11/7/1991,,14-1-STX-35,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 35 
490252248500,U.S. DOE,NPR-3,68-1-SX-2,956391.9,807294.6,PR,O,2714,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,1/24/1992,,68-1-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490252248600,F D SERV INC,NPR-3,77-1-SX-27,967404.4,803078.3,PR,O,2622,5087.2,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5077,980,11/2/1991,11/6/1990,77-1-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490252248700,U.S. DOE,NPR-3,53-1-StX-34,964603.5,801905.6,PR,O,760,5077,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5067,,10/28/1991,,53-1-STX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490252249300,U.S. DOE,NPR-3,77-1-SX-3,957391.9,802816.1,PR,O,545,5171,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,12/18/1991,,77-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252249400,U.S. DOE,NPR-3,85-1-SX-3,958206.1,803732.8,PR,O,642,5166,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,12/28/1991,,85-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252249600,U.S. DOE,NPR-3,63-1-SX-14,949146.9,807366.4,PR,O,1160,5270,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5260,,1/14/1992,,63-1-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490252249700,U.S. DOE,NPR-3,31-1-ShX-14,950919.9,805552.6,PA,O,2402,5210,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5210,2402,1/6/1992,1/10/1992,31-1-SHX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490252249800,U.S. DOE,NPR-3,86-1-SX-3,957799.2,803353.3,PA,O,562,5173,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,2/7/1992,,86-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252249900,U.S. DOE,NPR-3,84-1-SX-3,958865.9,803368.6,PR,O,2278,5157,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,1/17/1992,,84-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252250100,U.S. DOE,NPR-3,15-1-StX-35,963370.1,803986,PR,O,2500,5095,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5084,,2/1/1992,,15-1-STX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490252250200,U.S. DOE,NPR-3,72-1-StX-34,965912.2,802602.3,PR,O,2401,5079,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,,1/30/1992,,72-1-STX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490252250300,U.S. DOE,NPR-3,78-1-StX-34,961481.9,803136.1,PR,O,693,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5077,,1/27/1992,,78-1-STX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490252250400,U.S. DOE,NPR-3,67-2-SX-3,957387,802157.5,PR,O,487,5175,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5165,,2/11/1992,,67-2-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252250500,U.S. DOE,NPR-3,72-2-SX-3,960552.4,802660.9,PR,O,601,5146,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5141,,4/15/1992,,72-2-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252250600,U.S. DOE,NPR-3,82-1-SX-3,960024,803366,PR,O,640,5125,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,,4/13/1992,,82-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252250700,U.S. DOE,NPR-3,62-2-SX-3,960305.6,802038.3,PR,O,560,5135,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5130,,4/17/1992,,62-2-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252250800,U.S. DOE,NPR-3,62-1-SX-3,960173.2,802426.1,PR,O,609,5164,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5159,,5/6/1992,,62-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252250900,U.S. DOE,NPR-3,72-5-SX-3,960284.8,803246.4,PR,O,605,5137,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5132,,4/14/1992,,72-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251000,U.S. DOE,NPR-3,73-3-SX-3,959962.4,802850.5,PR,O,601,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,4/21/1992,,73-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251100,U.S. DOE,NPR-3,73-2-SX-3,959856.8,803146.1,PR,O,605,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5131,,4/12/1992,,73-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251200,U.S. DOE,NPR-3,73-1-SX-3,959630.7,802700.7,PR,O,564,5169,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5164,,4/22/1992,,73-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251300,U.S. DOE,NPR-3,63-1-SX-3,959824.8,802222.7,PR,O,608,5181,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5176,,4/19/1992,,63-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251400,U.S. DOE,NPR-3,52-1-SX-3,960405.3,801737.1,PR,O,515,5120,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5115,,4/20/1992,,52-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251500,U.S. DOE,NPR-3,52-2-SX-3,960122.8,801712.4,PR,O,526,5133,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5128,,4/18/1992,,52-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251600,U.S. DOE,NPR-3,62-3-SX-3,960564.6,802298.4,PR,O,590,5140,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5135,,4/16/1992,,62-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251700,U.S. DOE,NPR-3,73-4-SX-3,959816.2,802788.5,PA,I,600,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,5/1/1992,,73-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251800,U.S. DOE,NPR-3,72-3-SX-3,960155.5,803095.6,PA,I,633,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,5/4/1992,,72-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252251900,U.S. DOE,NPR-3,63-2-SX-3,960022.4,802373.9,PA,I,630,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,4/29/1992,,63-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252000,U.S. DOE,NPR-3,52-3-SX-3,960191.1,801924.7,PA,I,565,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,4/26/1992,,52-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252100,U.S. DOE,NPR-3,62-4-SX-3,960353.6,802604.7,PA,I,566,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,5/2/1992,,62-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252200,U.S. DOE,NPR-3,73-5-SX-3,959782.7,802798.8,PA,I,603,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,4/30/1992,,73-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252300,U.S. DOE,NPR-3,72-4-SX-3,960166.1,803069.7,PA,I,630,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,5/5/1992,,72-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252400,U.S. DOE,NPR-3,63-3-SX-3,959963.4,802376.6,PA,I,630,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,4/29/1992,,63-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252500,U.S. DOE,NPR-3,52-4-SX-3,960189,801894.3,PA,I,525,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,4/27/1992,,52-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252600,U.S. DOE,NPR-3,62-5-SX-3,960334.4,802591.2,PA,I,565,5161,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,5/3/1992,,62-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252252700,U.S. DOE,NPR-3,65-1-SX-10,953457.7,802255.4,PR,O,450,5202,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5192,,4/7/1992,,65-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252252800,U.S. DOE,NPR-3,64-5-SX-10,953648.5,802419.8,PA,O,475,5199,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5189,,4/9/1992,,64-5-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252252900,U.S. DOE,NPR-3,63-3-SX-10,954245.7,802106,PR,O,480,5199,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5189,,4/24/1992,,63-3-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252254100,U.S. DOE,NPR-3,88-7-SX-3,956312.8,803355.1,PA,I,525,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5155,,11/30/1992,,88-7-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252254200,U.S. DOE,NPR-3,88-6-SX-3,956657.5,803732.3,PA,I,525,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,11/29/1992,,88-6-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252254300,U.S. DOE,NPR-3,87-3-SX-3,957345.6,803542.1,PA,I,530,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,,11/21/1992,,87-3-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252254400,U.S. DOE,NPR-3,77-5-SX-3,957072.4,803247.2,PA,I,510,5147,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5137,,11/24/1992,,77-5-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252254500,U.S. DOE,NPR-3,78-3-SX-3,956814.4,803275,PA,I,488,5130,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,,12/3/1992,,78-3-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490252254600,U.S. DOE,NPR-3,88-10-SX-3,956850.8,803701.2,PR,O,566,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,10/19/1992,,88-10-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252254700,U.S. DOE,NPR-3,87-2-SX-3,956985.6,803593.1,PR,O,533,5134,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5124,,10/19/1992,,87-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252254800,U.S. DOE,NPR-3,87-5-SX-3,957265.7,803847.4,PR,O,568,5129,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119,,10/30/1992,,87-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252254900,U.S. DOE,NPR-3,88-3-SX-3,956502.4,803820.2,PR,O,568,5141,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5131,,10/29/1992,,88-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255000,U.S. DOE,NPR-3,88-4-SX-3,956300.6,803594.9,PR,O,570,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,,10/15/1992,,88-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255100,U.S. DOE,NPR-3,77-4-SX-3,957269.9,803161.6,PR,O,565,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,10/27/1992,,77-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255200,U.S. DOE,NPR-3,77-3-SX-3,957389.1,803250.4,PR,O,562,5171,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,10/26/1992,,77-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255300,U.S. DOE,NPR-3,86-3-SX-3,957587.1,803432.8,PR,O,565,5167,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,10/23/1992,,86-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255400,U.S. DOE,NPR-3,86-2-SX-3,957580,803722.8,PR,O,575,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5143,,10/23/1992,,86-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 2  
490252255500,U.S. DOE,NPR-3,78-2-SX-3,956630.2,803116,PR,O,448,5142,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5132,,10/20/1992,,78-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255600,U.S. DOE,NPR-3,77-2-SX-3,956943,803239.5,PR,O,525,5149,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5139,,10/22/1992,,77-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255700,U.S. DOE,NPR-3,88-5-SX-3,956596.1,803449.1,PR,O,555,5162,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5152,,10/13/1992,,88-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255800,U.S. DOE,NPR-3,78-1-SX-3,956236.7,803230.2,PR,O,480,5167,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,10/13/1992,,78-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252255900,U.S. DOE,NPR-3,88-2-SX-3,956677.7,803971.2,PR,O,572,5148,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5138,,10/28/1992,,88-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252256100,U.S. DOE,NPR-3,87-4-SX-3,957346.9,803558.8,PA,I,525,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,,11/22/1992,,87-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252256200,U.S. DOE,NPR-3,88-8-SX-3,956661.2,803712,PA,I,525,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,11/28/1992,,88-8-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252256300,U.S. DOE,NPR-3,88-9-SX-3,956310,803374.9,PA,I,426,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5155,,11/30/1992,,88-9-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252256400,U.S. DOE,NPR-3,77-6-SX-3,957063.3,803265.4,PA,I,510,5147,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5137,,11/24/1992,,77-6-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252256800,U.S. DOE,NPR-3,78-4-SX-3,956825.2,803248.7,PA,I,485,5130,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,444.4,12/5/1992,,78-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490252256900,U.S. DOE,NPR-3,53-1-SX-10,954415.2,801837.2,PR,O,475,5195,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5185,,12/21/1992,,53-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257000,U.S. DOE,NPR-3,63-4-SX-10,954674.9,802178,PR,O,480,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5177,,12/16/1992,,63-4-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257100,U.S. DOE,NPR-3,63-5-SX-10,954485.2,801990.2,PA,I,450,5192,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,,2/1/1993,,63-5-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257200,U.S. DOE,NPR-3,71-2-SX-10,955686.7,803287.8,PR,O,542,5175,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5165,,12/6/1992,,71-2-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257300,U.S. DOE,NPR-3,72-2-SX-10,955201.6,803223.2,PR,O,525,5179,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5169,,12/9/1992,,72-2-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257400,U.S. DOE,NPR-3,81-1-SX-10,956053,803744.5,PR,O,513,5142,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5132,,12/14/1992,,81-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257500,U.S. DOE,NPR-3,81-2-SX-10,955904,803466.3,PA,I,485,5171,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,462,2/1/1993,,81-2-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257600,U.S. DOE,NPR-3,82-1-SX-10,955510.9,803730.1,PR,O,560,5146,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5136,,12/10/1992,,82-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257700,U.S. DOE,NPR-3,82-2-SX-10,955395.3,803434.1,PA,I,484,5176,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5166,,2/8/1993,,82-2-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257800,U.S. DOE,NPR-3,82-3-SX-10,955205.2,803373.8,PR,O,530,5178,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,,12/8/1992,,82-3-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252257900,U.S. DOE,NPR-3,82-4-SX-10,954981.8,803435.6,PA,I,525,5155,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,2/3/1993,,82-4-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490252258000,U.S. DOE,NPR-3,83-1-SX-10,954622.4,803908.6,SI,O,567,5180,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5170,,12/9/1992,,83-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
